latitude,longitude,city,region,country,continent
53.66295,-2.97608,Southport,England,United Kingdom,Europe
51.43961023,-0.097872139,London,England,United Kingdom,Europe
53.38333,-0.76667,Gainsborough,England,United Kingdom,Europe
53.2484,-1.42214,Chesterfield,England,United Kingdom,Europe
54.02158,-0.86323,York,England,United Kingdom,Europe
53.51982,-2.41518,Manchester,England,United Kingdom,Europe
51.73278,-0.36014,St Albans,England,United Kingdom,Europe
51.31363,-0.59975,Woking,England,United Kingdom,Europe
51.49421,-0.6108,Windsor,England,United Kingdom,Europe
53.00693,-2.73514,Whitchurch,England,United Kingdom,Europe
51.06251,-3.28688,Taunton,England,United Kingdom,Europe
52.70487,-2.15558,Stafford,England,United Kingdom,Europe
51.66539,-0.04167,Enfield,England,United Kingdom,Europe
51.06767,-0.30201,Horsham,England,United Kingdom,Europe
51.33503,0.76568,Sittingbourne,England,United Kingdom,Europe
51.35138,-0.17141,Carshalton,England,United Kingdom,Europe
51.35084,-1.99421,Devizes,England,United Kingdom,Europe
51.56915,0.46246,Basildon,England,United Kingdom,Europe
50.9827,-0.7483,Midhurst,England,United Kingdom,Europe
52.11178,-0.46766,Bedford,England,United Kingdom,Europe
53.39883,-0.8389,Doncaster,England,United Kingdom,Europe
52.26338,1.17383,Eye,England,United Kingdom,Europe
51.02019,-2.52993,Yeovil,England,United Kingdom,Europe
53.43238,-0.83091,Doncaster,England,United Kingdom,Europe
51.53917,-0.7294,Maidenhead,England,United Kingdom,Europe
53.00974,-3.05814,Wrexham,Wales,United Kingdom,Europe
51.2145,-0.17122,Redhill,England,United Kingdom,Europe
51.85087,-0.18364,Knebworth,England,United Kingdom,Europe
53.37577,-0.64773,Gainsborough,England,United Kingdom,Europe
53.85857,-1.67787,Leeds,England,United Kingdom,Europe
51.74288,-0.60307,Chesham,England,United Kingdom,Europe
51.98767,1.22375,Ipswich,England,United Kingdom,Europe
53.54142,-1.68531,Sheffield,England,United Kingdom,Europe
51.37860714,0.103572663,Orpington,England,United Kingdom,Europe
53.05135,-2.97789,Wrexham,Wales,United Kingdom,Europe
51.13063,0.28656,Tunbridge Wells,England,United Kingdom,Europe
51.30025,0.40383,West Malling,England,United Kingdom,Europe
53.48582,-2.77322,St. Helens,England,United Kingdom,Europe
51.84559,-0.17626,Welwyn,England,United Kingdom,Europe
52.68333,0.93333,Dereham,England,United Kingdom,Europe
53.63945,-1.35504,Pontefract,England,United Kingdom,Europe
51.22941,-0.45948,Guildford,England,United Kingdom,Europe
51.74865,-0.45135,Hemel Hempstead,England,United Kingdom,Europe
53.10013,-1.03324,Newark,England,United Kingdom,Europe
51.38789,-0.16097,Mitcham,England,United Kingdom,Europe
51.36828,-0.79182,Crowthorne,England,United Kingdom,Europe
51.56003,-0.10286,London,England,United Kingdom,Europe
51.54331,-2.33842,Bristol,England,United Kingdom,Europe
50.76306,-1.29772,Cowes,England,United Kingdom,Europe
52.69142,1.20138,Norwich,England,United Kingdom,Europe
51.41262,-0.85115,Wokingham,England,United Kingdom,Europe
53.72899,-0.97777,Selby,England,United Kingdom,Europe
51.42662,-0.23605,London,England,United Kingdom,Europe
52.26756,0.81079,Bury St. Edmunds,England,United Kingdom,Europe
53.70608,-2.7163,Leyland,England,United Kingdom,Europe
53.30835,-1.10216,Worksop,England,United Kingdom,Europe
53.7446,-0.33525,Hull,England,United Kingdom,Europe
53.35863,-1.2926,Sheffield,England,United Kingdom,Europe
51.84807,0.72874,Colchester,England,United Kingdom,Europe
53.66527,-1.74217,Huddersfield,England,United Kingdom,Europe
52.81997,-2.38695,Newport,England,United Kingdom,Europe
50.89506,-1.44617,Southampton,England,United Kingdom,Europe
50.84787,-3.37691,Cullompton,England,United Kingdom,Europe
55.83002,-4.0701,Glasgow,Scotland,United Kingdom,Europe
51.28611,0.18852,Sevenoaks,England,United Kingdom,Europe
53.86429,-3.02011,Thornton-Cleveleys,England,United Kingdom,Europe
53.77519,-1.35032,Leeds,England,United Kingdom,Europe
50.93839,0.29934,Heathfield,England,United Kingdom,Europe
53.66477,-1.08838,Goole,England,United Kingdom,Europe
53.42989,-2.23469,Manchester,England,United Kingdom,Europe
51.24966,0.75677,Maidstone,England,United Kingdom,Europe
51.53241,-0.00505,London,England,United Kingdom,Europe
53.90976244,-1.181790535,York,England,United Kingdom,Europe
51.42687,-1.62777,Marlborough,England,United Kingdom,Europe
51.63811,-0.61659,Amersham,England,United Kingdom,Europe
51.46011,-2.66699,Bristol,England,United Kingdom,Europe
51.33213,1.40431,Ramsgate,England,United Kingdom,Europe
51.46028,0.06197,London,England,United Kingdom,Europe
51.54357,-0.22999,London,England,United Kingdom,Europe
52.60348,-2.13855,Wolverhampton,England,United Kingdom,Europe
53.19882,-1.81485,Buxton,England,United Kingdom,Europe
53.6015,-1.4501,Barnsley,England,United Kingdom,Europe
53.10301,-2.57366,Nantwich,England,United Kingdom,Europe
53.56971,-1.81983,Holmfirth,England,United Kingdom,Europe
51.4137,-0.13786,London,England,United Kingdom,Europe
51.17467,-0.59959,Godalming,England,United Kingdom,Europe
52.83647,-1.30589,Derby,England,United Kingdom,Europe
52.17901,-2.13543,Worcester,England,United Kingdom,Europe
52.14532,1.45247,Woodbridge,England,United Kingdom,Europe
53.46773,-2.09796,Dukinfield,England,United Kingdom,Europe
55.79163,-4.03826,Hamilton,Scotland,United Kingdom,Europe
51.15043,0.84674,Ashford,England,United Kingdom,Europe
53.56766,-0.99033,Doncaster,England,United Kingdom,Europe
50.75822,-1.29405,Cowes,England,United Kingdom,Europe
51.75717,0.10542,Harlow,England,United Kingdom,Europe
51.76853662,-0.42917686,Hemel Hempstead,England,United Kingdom,Europe
51.41336,0.50669,Rochester,England,United Kingdom,Europe
50.86649,-0.57181,Arundel,England,United Kingdom,Europe
52.16429,0.34458,Cambridge,England,United Kingdom,Europe
53.83091,-1.50093,Leeds,England,United Kingdom,Europe
53.98567,-2.30998,Skipton,England,United Kingdom,Europe
51.48214,-2.42776,Bristol,England,United Kingdom,Europe
51.041,-1.43566,Romsey,England,United Kingdom,Europe
54.07522,-2.7604,Lancaster,England,United Kingdom,Europe
51.55405,-0.78349,Marlow,England,United Kingdom,Europe
51.29363,-0.83012,Fleet,England,United Kingdom,Europe
51.71392,-0.36578,St Albans,England,United Kingdom,Europe
51.38326,-2.45113,Bath,England,United Kingdom,Europe
50.90537,-1.50662,Southampton,England,United Kingdom,Europe
52.6184,-1.73135,Tamworth,England,United Kingdom,Europe
51.24298,-0.18876,Reigate,England,United Kingdom,Europe
55.64438,-4.6736,Kilwinning,Scotland,United Kingdom,Europe
53.76266,-1.39507,Leeds,England,United Kingdom,Europe
53.45484,-2.63857,Newton-le-Willows,England,United Kingdom,Europe
52.52133,-1.82761,Birmingham,England,United Kingdom,Europe
53.42176,-1.37267,Rotherham,England,United Kingdom,Europe
52.973,-2.68268,Whitchurch,England,United Kingdom,Europe
52.23481,0.92112,Bury St. Edmunds,England,United Kingdom,Europe
53.7357,-1.84104,Halifax,England,United Kingdom,Europe
51.6762,-0.41503,Watford,England,United Kingdom,Europe
53.82299,-1.89461,Bradford,England,United Kingdom,Europe
51.50393,0.02192,London,England,United Kingdom,Europe
50.83823,-0.40716,Worthing,England,United Kingdom,Europe
53.48104,-2.68276,Wigan,England,United Kingdom,Europe
51.85868,-1.59604,Chipping Norton,England,United Kingdom,Europe
51.74056,-0.26742,St Albans,England,United Kingdom,Europe
52.64883,-1.8807,Lichfield,England,United Kingdom,Europe
53.76068,-1.52651,Leeds,England,United Kingdom,Europe
52.6596,1.28593,Norwich,England,United Kingdom,Europe
52.05663,-0.43187,Bedford,England,United Kingdom,Europe
52.85213,1.08093,Melton Constable,England,United Kingdom,Europe
51.2575,-0.59976,Guildford,England,United Kingdom,Europe
51.82767,-0.09308,Hertford,England,United Kingdom,Europe
57.5924,-2.53389,Banff,Scotland,United Kingdom,Europe
52.81926,-3.54881,Oswestry,Wales,United Kingdom,Europe
52.97072,-2.08691,Stoke-on-Trent,England,United Kingdom,Europe
53.49622,-1.46093,Barnsley,England,United Kingdom,Europe
53.69587,-1.6136,Dewsbury,England,United Kingdom,Europe
52.69513,-1.04993,Leicester,England,United Kingdom,Europe
50.75767,-1.5443,Lymington,England,United Kingdom,Europe
53.4461,-2.99045,Bootle,England,United Kingdom,Europe
52.83127,-2.98117,Oswestry,England,United Kingdom,Europe
50.80054,-1.75678,Christchurch,England,United Kingdom,Europe
53.57926,-0.0586,Grimsby,England,United Kingdom,Europe
53.48045,-2.89614,Liverpool,England,United Kingdom,Europe
51.23718,0.53607,Maidstone,England,United Kingdom,Europe
51.24487,0.10826,Westerham,England,United Kingdom,Europe
53.60015,-2.93977,Ormskirk,England,United Kingdom,Europe
52.6689,-2.00753,Cannock,England,United Kingdom,Europe
50.80726,-0.7754,Chichester,England,United Kingdom,Europe
51.61293,-0.63639,Beaconsfield,England,United Kingdom,Europe
51.39555,-0.95151,Reading,England,United Kingdom,Europe
53.53113,-2.37427,Bolton,England,United Kingdom,Europe
51.47156,0.12815,Bexleyheath,England,United Kingdom,Europe
51.5484,0.25112,Upminster,England,United Kingdom,Europe
51.31265,-0.74754,Camberley,England,United Kingdom,Europe
51.62907,-0.74934,High Wycombe,England,United Kingdom,Europe
52.79017,-0.98729,Melton Mowbray,England,United Kingdom,Europe
52.1792,-2.33103,Worcester,England,United Kingdom,Europe
51.53257,-0.65403,Slough,England,United Kingdom,Europe
56.51229,-2.71424,Carnoustie,Scotland,United Kingdom,Europe
51.37232,-0.87538,Wokingham,England,United Kingdom,Europe
52.60424,-1.97892,Walsall,England,United Kingdom,Europe
53.80237,-0.57668,Brough,England,United Kingdom,Europe
51.6064,0.02177,Woodford Green,England,United Kingdom,Europe
50.87105,-1.31076,Southampton,England,United Kingdom,Europe
51.24279,-1.11329,Basingstoke,England,United Kingdom,Europe
52.42427,-1.79268,Solihull,England,United Kingdom,Europe
52.86457,1.24008,Norwich,England,United Kingdom,Europe
51.50096,0.03664,London,England,United Kingdom,Europe
51.43351,-0.51496,Staines-upon-Thames,England,United Kingdom,Europe
57.20198,-2.19088,Aberdeen,Scotland,United Kingdom,Europe
51.52035,-0.73093,Maidenhead,England,United Kingdom,Europe
55.82096,-4.07177,Glasgow,Scotland,United Kingdom,Europe
53.55102,-2.18491,Manchester,England,United Kingdom,Europe
51.59209,-0.85751,Henley-on-Thames,England,United Kingdom,Europe
52.45373,-2.21231,Stourbridge,England,United Kingdom,Europe
51.8791,-1.11906,Bicester,England,United Kingdom,Europe
51.2864,-0.23408,Tadworth,England,United Kingdom,Europe
51.87791,-0.5337,Dunstable,England,United Kingdom,Europe
50.90045,-1.37338,Southampton,England,United Kingdom,Europe
51.0047,-1.38482,Eastleigh,England,United Kingdom,Europe
57.14369,-2.09814,Aberdeen,Scotland,United Kingdom,Europe
51.42106,-0.69065,Ascot,England,United Kingdom,Europe
52.94806,-0.96124,Nottingham,England,United Kingdom,Europe
55.8938275,-4.220642492,Glasgow,Scotland,United Kingdom,Europe
54.29689,-3.00771,Ulverston,England,United Kingdom,Europe
53.4844,-1.19301,Doncaster,England,United Kingdom,Europe
52.70638,-2.43316,Telford,England,United Kingdom,Europe
57.55552,-3.90755,Nairn,Scotland,United Kingdom,Europe
51.74687,-0.43653,Hemel Hempstead,England,United Kingdom,Europe
53.38245,-2.86198,Liverpool,England,United Kingdom,Europe
53.86042,-2.68687,Preston,England,United Kingdom,Europe
51.89318,0.69096,Colchester,England,United Kingdom,Europe
53.4707,-2.40354,Manchester,England,United Kingdom,Europe
52.51891,1.00404,Attleborough,England,United Kingdom,Europe
51.43802,0.19855,Dartford,England,United Kingdom,Europe
53.66985,-2.67841,Chorley,England,United Kingdom,Europe
51.68028,-1.27946,Abingdon,England,United Kingdom,Europe
55.89519,-3.72331,Bathgate,Scotland,United Kingdom,Europe
51.44784,0.13568,Bexley,England,United Kingdom,Europe
51.35664,-1.70784,Marlborough,England,United Kingdom,Europe
53.78502,-1.87185,Bradford,England,United Kingdom,Europe
53.80201,-1.5577,Leeds,England,United Kingdom,Europe
51.43542,-0.50921,Staines-upon-Thames,England,United Kingdom,Europe
51.44677,-0.17848,London,England,United Kingdom,Europe
51.2877,-0.98148,Hook,England,United Kingdom,Europe
51.14606,0.28349,Tunbridge Wells,England,United Kingdom,Europe
51.46121,-0.38823,Hounslow,England,United Kingdom,Europe
50.39691268,-3.820193578,South Brent,England,United Kingdom,Europe
53.48655,-1.61477,Sheffield,England,United Kingdom,Europe
50.98397,-1.39085,Eastleigh,England,United Kingdom,Europe
51.7266,-1.93344,Cirencester,England,United Kingdom,Europe
53.42436,-2.46822,Warrington,England,United Kingdom,Europe
53.61143,-1.01306,Doncaster,England,United Kingdom,Europe
52.91257,-1.49054,Derby,England,United Kingdom,Europe
52.19065,-1.87647,Alcester,England,United Kingdom,Europe
52.75838,-1.71889,Burton-on-Trent,England,United Kingdom,Europe
51.40909,0.04543,Chislehurst,England,United Kingdom,Europe
51.2352,-0.33647,Dorking,England,United Kingdom,Europe
51.77173,-0.30315,St Albans,England,United Kingdom,Europe
53.69786,-2.68758,Leyland,England,United Kingdom,Europe
51.44367,-0.09391,London,England,United Kingdom,Europe
50.72695,-1.17135,Ryde,England,United Kingdom,Europe
52.99464,-3.23242,Llangollen,Wales,United Kingdom,Europe
53.88603,-1.35289,Wetherby,England,United Kingdom,Europe
53.80997,-1.08037,Selby,England,United Kingdom,Europe
52.0241,1.24019,Ipswich,England,United Kingdom,Europe
55.69354,-4.34211,Kilmarnock,Scotland,United Kingdom,Europe
50.68991,-1.30797,Newport,England,United Kingdom,Europe
51.18398,-0.60619,Godalming,England,United Kingdom,Europe
53.16546,-1.2319,Mansfield,England,United Kingdom,Europe
53.15643,-2.41231,Sandbach,England,United Kingdom,Europe
-21.18556,27.49769,Shashe Bridge,North-East,Botswana,Africa
-21.16793,27.55684,Matshelagabedi,North-East,Botswana,Africa
-21.38311,27.4646,Ditladi,North-East,Botswana,Africa
-21.21476,27.53414,Francistown,Francistown,Botswana,Africa
9.0166,-79.48364,Panamá,Panamá,Panama,North America
8.59663,-80.11365,Antón,Coclé,Panama,North America
9.01704,-79.51544,Panamá,Panamá,Panama,North America
9.11295,-79.37065,Panamá,Panamá,Panama,North America
9.21094,-79.41464,Panamá,Panamá,Panama,North America
8.92757,-79.73253,Arraiján,Panamá Oeste,Panama,North America
8.96616,-79.53758,Panamá,Panamá,Panama,North America
9.29168,-79.74759,Colón,Colón,Panama,North America
9.00199,-79.58601,Panamá,Panamá,Panama,North America
9.56303,-79.54617,Santa Isabel,Colón,Panama,North America
8.99786,-79.53033,Panamá,Panamá,Panama,North America
8.51304,-80.03603,San Carlos,Panamá Oeste,Panama,North America
9.0069,-79.51338,Panamá,Panamá,Panama,North America
8.999709608,-79.50046323,Panamá,Panamá,Panama,North America
8.72693,-79.88541,Capira,Panamá Oeste,Panama,North America
8.9863,-79.54622,Panamá,Panamá,Panama,North America
8.98294,-79.52557,Panamá,Panamá,Panama,North America
8.91089,-79.52183,Panamá,Panamá,Panama,North America
9.0203,-79.67247,Arraiján,Panamá Oeste,Panama,North America
9.18685,-79.77031,Colón,Colón,Panama,North America
9.35423,-79.90301,Colón,Colón,Panama,North America
9.29237,-79.77424,Colón,Colón,Panama,North America
8.68177,-79.92066,Capira,Panamá Oeste,Panama,North America
-33.68717,-70.98214,Talagante,Santiago Metropolitan Region,Chile,South America
-36.52346,-72.90844,Tomé,Biobío,Chile,South America
-33.51488,-70.59977,La Florida,Santiago Metropolitan Region,Chile,South America
-32.77195,-70.84061,Panquehue,Valparaíso,Chile,South America
-36.72808,-73.11711,Talcahuano,Biobío,Chile,South America
-33.70913,-70.7459,Buin,Santiago Metropolitan Region,Chile,South America
-36.54654,-72.88346,Tomé,Biobío,Chile,South America
-32.85548,-71.19162,La Cruz,Valparaíso,Chile,South America
-30.58763,-71.19297,Ovalle,Coquimbo,Chile,South America
-32.35509,-71.06916,Petorca,Valparaíso,Chile,South America
-33.69811,-70.67397,Buin,Santiago Metropolitan Region,Chile,South America
-33.39546,-70.61317,Huechuraba,Santiago Metropolitan Region,Chile,South America
-33.7491,-70.86858,Isla de Maipo,Santiago Metropolitan Region,Chile,South America
-33.58329,-70.58774,Puente Alto,Santiago Metropolitan Region,Chile,South America
-30.90304,-71.1744,Combarbalá,Coquimbo,Chile,South America
-36.77757,-73.10818,Hualpén,Biobío,Chile,South America
-33.57107,-70.67054,El Bosque,Santiago Metropolitan Region,Chile,South America
-36.7778,-73.04136,Concepción,Biobío,Chile,South America
-33.27688,-70.87952,Lampa,Santiago Metropolitan Region,Chile,South America
-36.51041,-72.64439,Treguaco,Ñuble,Chile,South America
-33.6634,-70.53211,Pirque,Santiago Metropolitan Region,Chile,South America
-32.86473,-71.23742,Quillota,Valparaíso,Chile,South America
-36.715,-73.12265,Talcahuano,Biobío,Chile,South America
-37.25184,-73.33324,Arauco,Biobío,Chile,South America
-30.82124,-71.58926,Ovalle,Coquimbo,Chile,South America
-33.77811,-70.64543,Paine,Santiago Metropolitan Region,Chile,South America
-33.62442,-70.55008,Pirque,Santiago Metropolitan Region,Chile,South America
-33.46849,-70.69664,Estación Central,Santiago Metropolitan Region,Chile,South America
-36.61866,-72.95114,Tomé,Biobío,Chile,South America
-33.43675,-70.76355,Pudahuel,Santiago Metropolitan Region,Chile,South America
-36.72831,-73.11604,Talcahuano,Biobío,Chile,South America
-33.50007,-70.52512,Peñalolén,Santiago Metropolitan Region,Chile,South America
-33.52057,-70.79017,Maipú,Santiago Metropolitan Region,Chile,South America
-36.84132,-73.09476,San Pedro de la Paz,Biobío,Chile,South America
-33.68562,-70.72093,San Bernardo,Santiago Metropolitan Region,Chile,South America
-36.5302,-72.74029,Coelemu,Ñuble,Chile,South America
-33.76749,-70.73249,Buin,Santiago Metropolitan Region,Chile,South America
-33.89253,-70.75556,Paine,Santiago Metropolitan Region,Chile,South America
-30.41011,-70.89135,Río Hurtado,Coquimbo,Chile,South America
-33.26864,-70.71491,Colina,Santiago Metropolitan Region,Chile,South America
-30.60106,-71.19901,Ovalle,Coquimbo,Chile,South America
-32.72977,-71.20035,Nogales,Valparaíso,Chile,South America
-33.66623,-71.0455,El Monte,Santiago Metropolitan Region,Chile,South America
-33.50238,-70.81268,Maipú,Santiago Metropolitan Region,Chile,South America
-33.74556,-70.89634,Isla de Maipo,Santiago Metropolitan Region,Chile,South America
-30.95794,-71.07631,Combarbalá,Coquimbo,Chile,South America
-33.27681,-70.8822,Lampa,Santiago Metropolitan Region,Chile,South America
-33.62906,-70.71461,San Bernardo,Santiago Metropolitan Region,Chile,South America
-37.3448,-73.31311,Arauco,Biobío,Chile,South America
-33.28033,-70.74496,Lampa,Santiago Metropolitan Region,Chile,South America
-36.68582,-72.97028,Tomé,Biobío,Chile,South America
-36.74503,-72.90891,Penco,Biobío,Chile,South America
-33.50353,-70.60627,Macul,Santiago Metropolitan Region,Chile,South America
-33.3028,-70.68332,Colina,Santiago Metropolitan Region,Chile,South America
-33.50751,-70.71626,Cerrillos,Santiago Metropolitan Region,Chile,South America
-33.6095,-70.69929,San Bernardo,Santiago Metropolitan Region,Chile,South America
-37.26946,-73.24672,Arauco,Biobío,Chile,South America
-33.57858,-70.65314,La Pintana,Santiago Metropolitan Region,Chile,South America
-33.86284,-70.8584,Paine,Santiago Metropolitan Region,Chile,South America
-30.24763,-71.46171,Coquimbo,Coquimbo,Chile,South America
-36.71901,-73.12333,Talcahuano,Biobío,Chile,South America
-33.83498,-71.02163,Melipilla,Santiago Metropolitan Region,Chile,South America
-33.60892,-70.88758,Peñaflor,Santiago Metropolitan Region,Chile,South America
-30.62908,-71.45994,Ovalle,Coquimbo,Chile,South America
-33.39351,-70.61628,Huechuraba,Santiago Metropolitan Region,Chile,South America
-30.66925,-71.0776,Ovalle,Coquimbo,Chile,South America
-33.33494,-70.69376,Quilicura,Santiago Metropolitan Region,Chile,South America
-33.5384,-70.66471,La Cisterna,Santiago Metropolitan Region,Chile,South America
-33.68376,-71.10998,Melipilla,Santiago Metropolitan Region,Chile,South America
-33.39146,-71.12687,Curacaví,Santiago Metropolitan Region,Chile,South America
-32.71474,-70.92913,Catemu,Valparaíso,Chile,South America
-33.46114,-70.70863,Estación Central,Santiago Metropolitan Region,Chile,South America
-36.8856,-73.13601,San Pedro de la Paz,Biobío,Chile,South America
-32.37612,-71.17261,La Ligua,Valparaíso,Chile,South America
-33.31434,-70.51114,Lo Barnechea,Santiago Metropolitan Region,Chile,South America
-32.83563,-71.19423,La Cruz,Valparaíso,Chile,South America
-33.27891,-70.86403,Lampa,Santiago Metropolitan Region,Chile,South America
-30.57434,-71.58304,Ovalle,Coquimbo,Chile,South America
-36.78468,-73.03831,Concepción,Biobío,Chile,South America
-36.74265,-72.9935,Penco,Biobío,Chile,South America
-37.11033,-73.11546,Lota,Biobío,Chile,South America
-33.69038,-70.57776,Pirque,Santiago Metropolitan Region,Chile,South America
-30.94403,-71.18532,Combarbalá,Coquimbo,Chile,South America
-33.66833,-70.99512,El Monte,Santiago Metropolitan Region,Chile,South America
-33.57853,-70.41401,San José de Maipo,Santiago Metropolitan Region,Chile,South America
-30.70074,-71.32732,Ovalle,Coquimbo,Chile,South America
-33.32558,-70.7138,Quilicura,Santiago Metropolitan Region,Chile,South America
-36.80746,-73.06826,Concepción,Biobío,Chile,South America
-33.76654,-70.91058,Isla de Maipo,Santiago Metropolitan Region,Chile,South America
-31.03578,-71.15092,Combarbalá,Coquimbo,Chile,South America
-33.49281,-70.76187,Maipú,Santiago Metropolitan Region,Chile,South America
-33.3394,-70.69474,Quilicura,Santiago Metropolitan Region,Chile,South America
-32.71246,-71.01747,Catemu,Valparaíso,Chile,South America
-36.84716,-73.14262,San Pedro de la Paz,Biobío,Chile,South America
-33.56297,-70.79403,Padre Hurtado,Santiago Metropolitan Region,Chile,South America
-33.49942,-70.72534,Cerrillos,Santiago Metropolitan Region,Chile,South America
-33.42411,-70.5731,Las Condes,Santiago Metropolitan Region,Chile,South America
-30.80158,-71.57208,Ovalle,Coquimbo,Chile,South America
-36.87475,-72.82086,Florida,Biobío,Chile,South America
-32.66148,-70.74559,Putaendo,Valparaíso,Chile,South America
-33.3907,-70.55577,Vitacura,Santiago Metropolitan Region,Chile,South America
-33.69867,-70.7616,San Bernardo,Santiago Metropolitan Region,Chile,South America
-33.56679,-70.81801,Padre Hurtado,Santiago Metropolitan Region,Chile,South America
-32.45242,-71.23106,La Ligua,Valparaíso,Chile,South America
-37.13082,-72.73276,Yumbel,Biobío,Chile,South America
-33.49651,-70.66419,San Miguel,Santiago Metropolitan Region,Chile,South America
-33.47333,-70.72699,Maipú,Santiago Metropolitan Region,Chile,South America
-33.50962,-70.5922,Macul,Santiago Metropolitan Region,Chile,South America
-33.4188,-70.62187,Providencia,Santiago Metropolitan Region,Chile,South America
-32.88,-71.26393,Quillota,Valparaíso,Chile,South America
-33.47353,-70.54684,Peñalolén,Santiago Metropolitan Region,Chile,South America
-36.82882,-73.05497,Concepción,Biobío,Chile,South America
-33.83948,-71.00642,Melipilla,Santiago Metropolitan Region,Chile,South America
-32.89541,-71.29459,Quillota,Valparaíso,Chile,South America
-33.18564,-70.65335,Colina,Santiago Metropolitan Region,Chile,South America
-37.09803,-73.15096,Lota,Biobío,Chile,South America
-36.9256,-73.02841,Chiguayante,Biobío,Chile,South America
-33.50792,-70.57035,Peñalolén,Santiago Metropolitan Region,Chile,South America
-33.57764,-70.60873,Puente Alto,Santiago Metropolitan Region,Chile,South America
-33.60752,-70.51853,Puente Alto,Santiago Metropolitan Region,Chile,South America
-33.45596,-70.66718,Santiago,Santiago Metropolitan Region,Chile,South America
-33.52453,-70.67242,La Cisterna,Santiago Metropolitan Region,Chile,South America
-33.61156,-70.28895,San José de Maipo,Santiago Metropolitan Region,Chile,South America
-33.55899,-70.79287,Maipú,Santiago Metropolitan Region,Chile,South America
-33.41667,-70.62556,Recoleta,Santiago Metropolitan Region,Chile,South America
-30.65776,-71.10819,Ovalle,Coquimbo,Chile,South America
-36.69595,-72.61691,Ránquil,Ñuble,Chile,South America
-36.83001,-73.01229,Concepción,Biobío,Chile,South America
-33.45533,-70.70855,Lo Prado,Santiago Metropolitan Region,Chile,South America
-33.44934,-70.78312,Pudahuel,Santiago Metropolitan Region,Chile,South America
-33.45154,-70.67126,Santiago,Santiago Metropolitan Region,Chile,South America
-36.81678,-73.0406,Concepción,Biobío,Chile,South America
-36.84719,-73.14548,San Pedro de la Paz,Biobío,Chile,South America
-33.40287,-70.55039,Las Condes,Santiago Metropolitan Region,Chile,South America
-36.86142,-73.09916,San Pedro de la Paz,Biobío,Chile,South America
-33.42694,-70.55822,Las Condes,Santiago Metropolitan Region,Chile,South America
-33.48233,-70.76144,Maipú,Santiago Metropolitan Region,Chile,South America
-33.60086,-70.5319,Puente Alto,Santiago Metropolitan Region,Chile,South America
-33.65721,-70.68208,San Bernardo,Santiago Metropolitan Region,Chile,South America
-33.50985,-70.62437,San Joaquín,Santiago Metropolitan Region,Chile,South America
-32.32648,-70.80358,Cabildo,Valparaíso,Chile,South America
-37.27285,-72.71079,Laja,Biobío,Chile,South America
-32.68677,-71.21872,Nogales,Valparaíso,Chile,South America
-33.54123,-70.63219,La Granja,Santiago Metropolitan Region,Chile,South America
-36.9799,-72.8928,Hualqui,Biobío,Chile,South America
-33.50686,-70.66585,San Miguel,Santiago Metropolitan Region,Chile,South America
-33.61246,-70.96493,Melipilla,Santiago Metropolitan Region,Chile,South America
-30.5199,-71.48324,Ovalle,Coquimbo,Chile,South America
-32.7889,-71.20259,Calera,Valparaíso,Chile,South America
-33.59043,-70.69564,San Bernardo,Santiago Metropolitan Region,Chile,South America
-30.53354,-71.44418,Ovalle,Coquimbo,Chile,South America
-37.13297,-72.57983,Yumbel,Biobío,Chile,South America
-33.59195,-70.68901,San Bernardo,Santiago Metropolitan Region,Chile,South America
-33.43758,-70.57336,La Reina,Santiago Metropolitan Region,Chile,South America
-33.50334,-70.75329,Maipú,Santiago Metropolitan Region,Chile,South America
-37.01815,-72.97323,Hualqui,Biobío,Chile,South America
-33.44359,-70.8034,Pudahuel,Santiago Metropolitan Region,Chile,South America
-30.78181,-70.95181,Monte Patria,Coquimbo,Chile,South America
-37.28061,-72.70191,Laja,Biobío,Chile,South America
-33.27781,-70.87421,Lampa,Santiago Metropolitan Region,Chile,South America
-33.59217,-70.6996,San Bernardo,Santiago Metropolitan Region,Chile,South America
35.69295,10.43041,,,Tunisia,Africa
35.90065,10.54477,,,Tunisia,Africa
36.86102,10.29465,Sidi Da'ud,Tunis,Tunisia,Africa
36.89574,10.31896,Al Marsa,Tunis,Tunisia,Africa
37.16111,10.24457,,,Tunisia,Africa
36.85408,10.27409,Halq al Wadi,Tunis,Tunisia,Africa
35.46896,10.65672,,,Tunisia,Africa
35.69644,10.10392,Al Qayrawan,Kairouan,Tunisia,Africa
35.8773,10.5807,,,Tunisia,Africa
36.76807,10.19503,,,Tunisia,Africa
36.23261,10.43165,عين الرحمة,Sousse,Tunisia,Africa
36.86199,10.29082,Sidi Da'ud,Tunis,Tunisia,Africa
36.77131,10.20477,,,Tunisia,Africa
36.76656,10.19592,,,Tunisia,Africa
36.75233,10.12574,,,Tunisia,Africa
36.2629,10.42872,,,Tunisia,Africa
36.05047,10.40519,,,Tunisia,Africa
36.81529,10.08212,,,Tunisia,Africa
35.67325,10.85076,,,Tunisia,Africa
36.75681,10.17968,,,Tunisia,Africa
36.86284,10.28324,Sidi Da'ud,Tunis,Tunisia,Africa
35.90965,10.58336,Al Qalah al Kubra,Sousse,Tunisia,Africa
36.72736,10.24583,,,Tunisia,Africa
35.97094,10.463,,,Tunisia,Africa
37.13556,9.77661,,,Tunisia,Africa
